Date,Product,UnitPrice,Quantity,TotalSales
2025-06-06,Chocolate Fudge Cake,105,1,105
2025-06-06,Club Sandwich,110,3,330
2025-06-06,Coffee Frappe,95,2,190
2025-06-06,Cold Brew,90,1,90
2025-06-06,Earl Grey Tea,55,3,165
2025-06-06,Flat White,75,1,75
2025-06-06,Fudgy Brownie,75,1,75
2025-06-06,Ham & Cheese Sandwich,85,1,85
2025-06-06,Hot Americano,65,3,195
2025-06-06,Hot Cappuccino,75,1,75
2025-06-06,Hot Caramel Macchiato,80,1,80
2025-06-06,Hot Chocolate,70,4,280
2025-06-06,Iced Caramel Macchiato,90,1,90
2025-06-06,Iced Latte,80,2,160
2025-06-06,Iced Lemon Tea,65,2,130
2025-06-06,Iced Matcha Latte,90,2,180
2025-06-06,Iced Thai Tea,70,1,70
2025-06-06,New York Cheesecake,120,1,120
2025-06-06,Pain au Chocolat,80,1,80
2025-06-06,Red Velvet Cake,110,2,220
2025-06-06,Sausage Roll,75,1,75
2025-06-06,Spinach Quiche,95,1,95
2025-06-06,Strawberry Italian Soda,60,1,60
2025-06-06,Tiramisu,125,1,125
2025-06-06,Yuzu Soda,70,3,210
2025-06-07,Banoffee Pie,100,1,100
2025-06-07,Blueberry Muffin,60,2,120
2025-06-07,Butter Croissant,65,1,65
2025-06-07,Chamomile Tea,55,1,55
2025-06-07,Chicken Pie,85,1,85
2025-06-07,Chocolate Chip Cookie,45,4,180
2025-06-07,Chocolate Fudge Cake,105,1,105
2025-06-07,Club Sandwich,110,4,440
2025-06-07,Coffee Frappe,95,2,190
2025-06-07,Cold Brew,90,1,90
2025-06-07,Earl Grey Tea,55,2,110
2025-06-07,Espresso,60,1,60
2025-06-07,Flat White,75,1,75
2025-06-07,Hot Americano,65,2,130
2025-06-07,Hot Chocolate,70,3,210
2025-06-07,Hot Latte,75,1,75
2025-06-07,Hot Mocha,80,1,80
2025-06-07,Hot Thai Tea,60,1,60
2025-06-07,Iced Americano,70,3,210
2025-06-07,Iced Caramel Macchiato,90,2,180
2025-06-07,Iced Matcha Latte,90,2,180
2025-06-07,Iced Mocha,85,1,85
2025-06-07,Iced Thai Tea,70,2,140
2025-06-07,New York Cheesecake,120,1,120
2025-06-07,Pain au Chocolat,80,4,320
2025-06-07,Peach Tea,65,2,130
2025-06-07,Red Velvet Cake,110,2,220
2025-06-07,Sausage Roll,75,4,300
2025-06-07,Tiramisu,125,3,375
2025-06-08,Almond Croissant,85,2,170
2025-06-08,Banoffee Pie,100,1,100
2025-06-08,Blueberry Muffin,60,2,120
2025-06-08,Butter Croissant,65,1,65
2025-06-08,Chamomile Tea,55,1,55
2025-06-08,Chicken Pie,85,2,170
2025-06-08,Chocolate Chip Cookie,45,3,135
2025-06-08,Club Sandwich,110,1,110
2025-06-08,Espresso,60,1,60
2025-06-08,Fudgy Brownie,75,2,150
2025-06-08,Hot Americano,65,1,65
2025-06-08,Hot Cappuccino,75,1,75
2025-06-08,Hot Caramel Macchiato,80,1,80
2025-06-08,Hot Chocolate,70,2,140
2025-06-08,Hot Latte,75,1,75
2025-06-08,Hot Matcha Latte,80,2,160
2025-06-08,Hot Mocha,80,1,80
2025-06-08,Iced Latte,80,1,80
2025-06-08,Iced Lemon Tea,65,3,195
2025-06-08,Iced Matcha Latte,90,4,360
2025-06-08,Iced Thai Tea,70,2,140
2025-06-08,New York Cheesecake,120,1,120
2025-06-08,Pain au Chocolat,80,1,80
2025-06-08,Peach Tea,65,1,65
2025-06-08,Red Velvet Cake,110,1,110
2025-06-08,Strawberry Italian Soda,60,1,60
2025-06-08,Tiramisu,125,1,125
2025-06-08,Yuzu Soda,70,1,70
2025-06-09,Almond Croissant,85,5,425
2025-06-09,Banoffee Pie,100,1,100
2025-06-09,Blueberry Muffin,60,1,60
2025-06-09,Butter Croissant,65,2,130
2025-06-09,Chamomile Tea,55,1,55
2025-06-09,Chicken Pie,85,3,255
2025-06-09,Chocolate Chip Cookie,45,1,45
2025-06-09,Chocolate Fudge Cake,105,1,105
2025-06-09,Club Sandwich,110,1,110
2025-06-09,Cold Brew,90,1,90
2025-06-09,Earl Grey Tea,55,1,55
2025-06-09,Espresso,60,2,120
2025-06-09,Flat White,75,1,75
2025-06-09,Fudgy Brownie,75,3,225
2025-06-09,Hot Cappuccino,75,1,75
2025-06-09,Hot Chocolate,70,1,70
2025-06-09,Hot Latte,75,1,75
2025-06-09,Hot Thai Tea,60,1,60
2025-06-09,Iced Americano,70,1,70
2025-06-09,Iced Lemon Tea,65,2,130
2025-06-09,Iced Matcha Latte,90,3,270
2025-06-09,Iced Mocha,85,1,85
2025-06-09,Iced Thai Tea,70,1,70
2025-06-09,Pain au Chocolat,80,1,80
2025-06-09,Red Velvet Cake,110,3,330
2025-06-09,Sausage Roll,75,4,300
2025-06-09,Strawberry Italian Soda,60,1,60
2025-06-09,Tiramisu,125,1,125
2025-06-09,Yuzu Soda,70,2,140
2025-06-10,Almond Croissant,85,3,255
2025-06-10,Banoffee Pie,100,2,200
2025-06-10,Blueberry Muffin,60,2,120
2025-06-10,Butter Croissant,65,3,195
2025-06-10,Chicken Pie,85,3,255
2025-06-10,Chocolate Fudge Cake,105,2,210
2025-06-10,Club Sandwich,110,2,220
2025-06-10,Coffee Frappe,95,3,285
2025-06-10,Cold Brew,90,1,90
2025-06-10,Earl Grey Tea,55,4,220
2025-06-10,Espresso,60,1,60
2025-06-10,Fudgy Brownie,75,1,75
2025-06-10,Hot Americano,65,1,65
2025-06-10,Hot Chocolate,70,2,140
2025-06-10,Hot Matcha Latte,80,1,80
2025-06-10,Iced Matcha Latte,90,1,90
2025-06-10,Iced Mocha,85,2,170
2025-06-10,Iced Thai Tea,70,1,70
2025-06-10,Pain au Chocolat,80,2,160
2025-06-10,Peach Tea,65,1,65
2025-06-10,Red Velvet Cake,110,1,110
2025-06-10,Sausage Roll,75,3,225
2025-06-10,Tiramisu,125,2,250
2025-06-11,Almond Croissant,85,1,85
2025-06-11,Banoffee Pie,100,1,100
2025-06-11,Blueberry Muffin,60,2,120
2025-06-11,Butter Croissant,65,1,65
2025-06-11,Carrot Cake,110,1,110
2025-06-11,Chamomile Tea,55,2,110
2025-06-11,Chicken Pie,85,3,255
2025-06-11,Chocolate Fudge Cake,105,1,105
2025-06-11,Club Sandwich,110,1,110
2025-06-11,Earl Grey Tea,55,1,55
2025-06-11,Flat White,75,1,75
2025-06-11,Fudgy Brownie,75,1,75
2025-06-11,Hot Chocolate,70,5,350
2025-06-11,Hot Latte,75,1,75
2025-06-11,Hot Matcha Latte,80,2,160
2025-06-11,Hot Mocha,80,2,160
2025-06-11,Hot Thai Tea,60,2,120
2025-06-11,Iced Americano,70,1,70
2025-06-11,Iced Caramel Macchiato,90,2,180
2025-06-11,Iced Chocolate,80,2,160
2025-06-11,Iced Lemon Tea,65,2,130
2025-06-11,Iced Matcha Latte,90,2,180
2025-06-11,Iced Mocha,85,1,85
2025-06-11,Iced Thai Tea,70,1,70
2025-06-11,Pain au Chocolat,80,1,80
2025-06-11,Peach Tea,65,2,130
2025-06-11,Red Velvet Cake,110,1,110
2025-06-11,Sausage Roll,75,1,75
2025-06-11,Tiramisu,125,2,250
2025-06-11,Yuzu Soda,70,3,210
2025-06-12,Banoffee Pie,100,1,100
2025-06-12,Blueberry Muffin,60,1,60
2025-06-12,Butter Croissant,65,1,65
2025-06-12,Chamomile Tea,55,1,55
2025-06-12,Chocolate Chip Cookie,45,1,45
2025-06-12,Club Sandwich,110,4,440
2025-06-12,Coffee Frappe,95,1,95
2025-06-12,Espresso,60,2,120
2025-06-12,Flat White,75,2,150
2025-06-12,Fudgy Brownie,75,1,75
2025-06-12,Ham & Cheese Sandwich,85,2,170
2025-06-12,Hot Americano,65,3,195
2025-06-12,Hot Chocolate,70,3,210
2025-06-12,Hot Latte,75,2,150
2025-06-12,Hot Mocha,80,1,80
2025-06-12,Iced Americano,70,2,140
2025-06-12,Iced Caramel Macchiato,90,4,360
2025-06-12,Iced Latte,80,1,80
2025-06-12,Iced Lemon Tea,65,3,195
2025-06-12,Iced Matcha Latte,90,2,180
2025-06-12,Iced Mocha,85,2,170
2025-06-12,Iced Thai Tea,70,1,70
2025-06-12,Pain au Chocolat,80,2,160
2025-06-12,Peach Tea,65,1,65
2025-06-12,Sausage Roll,75,1,75
2025-06-13,Almond Croissant,85,5,425
2025-06-13,Blueberry Muffin,60,2,120
2025-06-13,Butter Croissant,65,1,65
2025-06-13,Chicken Pie,85,4,340
2025-06-13,Chocolate Chip Cookie,45,2,90
2025-06-13,Chocolate Fudge Cake,105,1,105
2025-06-13,Club Sandwich,110,3,330
2025-06-13,Coffee Frappe,95,2,190
2025-06-13,Earl Grey Tea,55,2,110
2025-06-13,Flat White,75,3,225
2025-06-13,Fudgy Brownie,75,2,150
2025-06-13,Hot Americano,65,3,195
2025-06-13,Hot Cappuccino,75,1,75
2025-06-13,Hot Latte,75,2,150
2025-06-13,Hot Matcha Latte,80,3,240
2025-06-13,Hot Mocha,80,1,80
2025-06-13,Hot Thai Tea,60,1,60
2025-06-13,Iced Chocolate,80,1,80
2025-06-13,Iced Latte,80,1,80
2025-06-13,Iced Lemon Tea,65,3,195
2025-06-13,Iced Matcha Latte,90,3,270
2025-06-13,Iced Thai Tea,70,4,280
2025-06-13,Pain au Chocolat,80,2,160
2025-06-13,Peach Tea,65,2,130
2025-06-13,Spinach Quiche,95,1,95
2025-06-13,Strawberry Italian Soda,60,3,180
2025-06-13,Tiramisu,125,1,125
2025-06-13,Yuzu Soda,70,3,210
2025-06-14,Almond Croissant,85,1,85
2025-06-14,Banoffee Pie,100,2,200
2025-06-14,Blueberry Muffin,60,2,120
2025-06-14,Chamomile Tea,55,1,55
2025-06-14,Chicken Pie,85,2,170
2025-06-14,Chocolate Chip Cookie,45,1,45
2025-06-14,Chocolate Fudge Cake,105,1,105
2025-06-14,Club Sandwich,110,3,330
2025-06-14,Cold Brew,90,1,90
2025-06-14,Earl Grey Tea,55,4,220
2025-06-14,Fudgy Brownie,75,3,225
2025-06-14,Hot Americano,65,7,455
2025-06-14,Hot Caramel Macchiato,80,1,80
2025-06-14,Hot Chocolate,70,4,280
2025-06-14,Hot Latte,75,4,300
2025-06-14,Hot Thai Tea,60,1,60
2025-06-14,Iced Americano,70,1,70
2025-06-14,Iced Chocolate,80,1,80
2025-06-14,Iced Lemon Tea,65,1,65
2025-06-14,Iced Matcha Latte,90,4,360
2025-06-14,Iced Thai Tea,70,3,210
2025-06-14,New York Cheesecake,120,2,240
2025-06-14,Pain au Chocolat,80,1,80
2025-06-14,Sausage Roll,75,2,150
2025-06-14,Spinach Quiche,95,1,95
2025-06-14,Tiramisu,125,2,250
2025-06-14,Yuzu Soda,70,1,70
2025-06-15,Almond Croissant,85,4,340
2025-06-15,Banoffee Pie,100,3,300
2025-06-15,Blueberry Muffin,60,2,120
2025-06-15,Chicken Pie,85,1,85
2025-06-15,Club Sandwich,110,3,330
2025-06-15,Coffee Frappe,95,4,380
2025-06-15,Earl Grey Tea,55,3,165
2025-06-15,Fudgy Brownie,75,7,525
2025-06-15,Hot Americano,65,1,65
2025-06-15,Hot Caramel Macchiato,80,1,80
2025-06-15,Hot Chocolate,70,2,140
2025-06-15,Hot Latte,75,3,225
2025-06-15,Hot Matcha Latte,80,1,80
2025-06-15,Hot Mocha,80,1,80
2025-06-15,Iced Americano,70,1,70
2025-06-15,Iced Caramel Macchiato,90,1,90
2025-06-15,Iced Matcha Latte,90,3,270
2025-06-15,Iced Thai Tea,70,5,350
2025-06-15,Pain au Chocolat,80,1,80
2025-06-15,Peach Tea,65,2,130
2025-06-15,Sausage Roll,75,2,150
2025-06-15,Spinach Quiche,95,2,190
2025-06-15,Tiramisu,125,1,125
2025-06-16,Almond Croissant,85,2,170
2025-06-16,Banoffee Pie,100,1,100
2025-06-16,Blueberry Muffin,60,3,180
2025-06-16,Butter Croissant,65,3,195
2025-06-16,Carrot Cake,110,2,220
2025-06-16,Chamomile Tea,55,1,55
2025-06-16,Chicken Pie,85,3,255
2025-06-16,Chocolate Chip Cookie,45,3,135
2025-06-16,Chocolate Fudge Cake,105,1,105
2025-06-16,Club Sandwich,110,2,220
2025-06-16,Cold Brew,90,1,90
2025-06-16,Earl Grey Tea,55,2,110
2025-06-16,Espresso,60,1,60
2025-06-16,Fudgy Brownie,75,3,225
2025-06-16,Ham & Cheese Sandwich,85,1,85
2025-06-16,Hot Americano,65,3,195
2025-06-16,Hot Caramel Macchiato,80,1,80
2025-06-16,Hot Chocolate,70,1,70
2025-06-16,Hot Matcha Latte,80,1,80
2025-06-16,Hot Mocha,80,1,80
2025-06-16,Hot Thai Tea,60,1,60
2025-06-16,Iced Americano,70,2,140
2025-06-16,Iced Lemon Tea,65,3,195
2025-06-16,Iced Matcha Latte,90,4,360
2025-06-16,Iced Thai Tea,70,3,210
2025-06-16,Peach Tea,65,1,65
2025-06-16,Red Velvet Cake,110,1,110
2025-06-16,Sausage Roll,75,1,75
2025-06-16,Spinach Quiche,95,2,190
2025-06-16,Strawberry Italian Soda,60,1,60
2025-06-16,Yuzu Soda,70,1,70
2025-06-17,Almond Croissant,85,1,85
2025-06-17,Banoffee Pie,100,3,300
2025-06-17,Blueberry Muffin,60,4,240
2025-06-17,Carrot Cake,110,2,220
2025-06-17,Chamomile Tea,55,1,55
2025-06-17,Chicken Pie,85,6,510
2025-06-17,Chocolate Fudge Cake,105,1,105
2025-06-17,Club Sandwich,110,2,220
2025-06-17,Cold Brew,90,1,90
2025-06-17,Earl Grey Tea,55,3,165
2025-06-17,Fudgy Brownie,75,3,225
2025-06-17,Hot Americano,65,1,65
2025-06-17,Hot Caramel Macchiato,80,1,80
2025-06-17,Hot Chocolate,70,1,70
2025-06-17,Hot Latte,75,2,150
2025-06-17,Hot Thai Tea,60,1,60
2025-06-17,Iced Americano,70,1,70
2025-06-17,Iced Caramel Macchiato,90,1,90
2025-06-17,Iced Lemon Tea,65,1,65
2025-06-17,Iced Matcha Latte,90,3,270
2025-06-17,New York Cheesecake,120,1,120
2025-06-17,Pain au Chocolat,80,1,80
2025-06-17,Red Velvet Cake,110,1,110
2025-06-17,Sausage Roll,75,2,150
2025-06-17,Strawberry Italian Soda,60,1,60
2025-06-17,Tiramisu,125,3,375
2025-06-17,Yuzu Soda,70,3,210
2025-06-18,Almond Croissant,85,2,170
2025-06-18,Banoffee Pie,100,1,100
2025-06-18,Blueberry Muffin,60,2,120
2025-06-18,Butter Croissant,65,1,65
2025-06-18,Carrot Cake,110,1,110
2025-06-18,Chamomile Tea,55,3,165
2025-06-18,Chicken Pie,85,5,425
2025-06-18,Chocolate Fudge Cake,105,4,420
2025-06-18,Club Sandwich,110,2,220
2025-06-18,Earl Grey Tea,55,3,165
2025-06-18,Fudgy Brownie,75,5,375
2025-06-18,Ham & Cheese Sandwich,85,1,85
2025-06-18,Hot Americano,65,2,130
2025-06-18,Iced Americano,70,1,70
2025-06-18,Iced Caramel Macchiato,90,3,270
2025-06-18,Iced Chocolate,80,2,160
2025-06-18,Iced Lemon Tea,65,1,65
2025-06-18,Iced Matcha Latte,90,1,90
2025-06-18,Iced Mocha,85,1,85
2025-06-18,Iced Thai Tea,70,4,280
2025-06-18,New York Cheesecake,120,1,120
2025-06-18,Pain au Chocolat,80,2,160
2025-06-18,Peach Tea,65,3,195
2025-06-18,Sausage Roll,75,2,150
2025-06-18,Tiramisu,125,3,375
2025-06-18,Yuzu Soda,70,2,140
2025-06-19,Banoffee Pie,100,5,500
2025-06-19,Blueberry Muffin,60,5,300
2025-06-19,Butter Croissant,65,2,130
2025-06-19,Chamomile Tea,55,1,55
2025-06-19,Chocolate Chip Cookie,45,2,90
2025-06-19,Club Sandwich,110,2,220
2025-06-19,Coffee Frappe,95,1,95
2025-06-19,Cold Brew,90,1,90
2025-06-19,Earl Grey Tea,55,2,110
2025-06-19,Espresso,60,1,60
2025-06-19,Flat White,75,2,150
2025-06-19,Ham & Cheese Sandwich,85,1,85
2025-06-19,Hot Americano,65,1,65
2025-06-19,Hot Caramel Macchiato,80,1,80
2025-06-19,Hot Chocolate,70,4,280
2025-06-19,Hot Latte,75,1,75
2025-06-19,Hot Matcha Latte,80,2,160
2025-06-19,Iced Latte,80,1,80
2025-06-19,Iced Lemon Tea,65,4,260
2025-06-19,Iced Matcha Latte,90,2,180
2025-06-19,Iced Thai Tea,70,2,140
2025-06-19,Pain au Chocolat,80,3,240
2025-06-19,Peach Tea,65,2,130
2025-06-19,Red Velvet Cake,110,1,110
2025-06-19,Sausage Roll,75,2,150
2025-06-19,Tiramisu,125,1,125
2025-06-19,Yuzu Soda,70,3,210
2025-06-20,Almond Croissant,85,4,340
2025-06-20,Banoffee Pie,100,2,200
2025-06-20,Blueberry Muffin,60,1,60
2025-06-20,Carrot Cake,110,1,110
2025-06-20,Chamomile Tea,55,1,55
2025-06-20,Chicken Pie,85,1,85
2025-06-20,Chocolate Chip Cookie,45,1,45
2025-06-20,Club Sandwich,110,1,110
2025-06-20,Earl Grey Tea,55,3,165
2025-06-20,Espresso,60,1,60
2025-06-20,Flat White,75,2,150
2025-06-20,Fudgy Brownie,75,4,300
2025-06-20,Ham & Cheese Sandwich,85,1,85
2025-06-20,Hot Americano,65,2,130
2025-06-20,Hot Cappuccino,75,1,75
2025-06-20,Hot Caramel Macchiato,80,2,160
2025-06-20,Hot Chocolate,70,3,210
2025-06-20,Hot Latte,75,1,75
2025-06-20,Hot Matcha Latte,80,2,160
2025-06-20,Hot Mocha,80,1,80
2025-06-20,Hot Thai Tea,60,1,60
2025-06-20,Iced Caramel Macchiato,90,1,90
2025-06-20,Iced Lemon Tea,65,1,65
2025-06-20,Iced Matcha Latte,90,1,90
2025-06-20,Iced Thai Tea,70,2,140
2025-06-20,Pain au Chocolat,80,3,240
2025-06-20,Red Velvet Cake,110,1,110
2025-06-20,Sausage Roll,75,1,75
2025-06-20,Strawberry Italian Soda,60,2,120
2025-06-20,Tiramisu,125,1,125
2025-06-20,Yuzu Soda,70,1,70
2025-06-21,Almond Croissant,85,1,85
2025-06-21,Butter Croissant,65,1,65
2025-06-21,Carrot Cake,110,2,220
2025-06-21,Chamomile Tea,55,1,55
2025-06-21,Chicken Pie,85,4,340
2025-06-21,Chocolate Chip Cookie,45,1,45
2025-06-21,Club Sandwich,110,2,220
2025-06-21,Coffee Frappe,95,1,95
2025-06-21,Cold Brew,90,1,90
2025-06-21,Earl Grey Tea,55,1,55
2025-06-21,Fudgy Brownie,75,1,75
2025-06-21,Ham & Cheese Sandwich,85,3,255
2025-06-21,Hot Americano,65,2,130
2025-06-21,Hot Caramel Macchiato,80,1,80
2025-06-21,Hot Chocolate,70,2,140
2025-06-21,Hot Latte,75,1,75
2025-06-21,Hot Matcha Latte,80,1,80
2025-06-21,Iced Americano,70,1,70
2025-06-21,Iced Caramel Macchiato,90,1,90
2025-06-21,Iced Lemon Tea,65,2,130
2025-06-21,Iced Matcha Latte,90,2,180
2025-06-21,Iced Mocha,85,2,170
2025-06-21,Iced Thai Tea,70,1,70
2025-06-21,Pain au Chocolat,80,1,80
2025-06-21,Peach Tea,65,1,65
2025-06-21,Red Velvet Cake,110,1,110
2025-06-21,Sausage Roll,75,1,75
2025-06-21,Strawberry Italian Soda,60,3,180
2025-06-21,Tiramisu,125,1,125
2025-06-21,Yuzu Soda,70,1,70
2025-06-22,Banoffee Pie,100,4,400
2025-06-22,Blueberry Muffin,60,1,60
2025-06-22,Butter Croissant,65,1,65
2025-06-22,Carrot Cake,110,1,110
2025-06-22,Chamomile Tea,55,1,55
2025-06-22,Chicken Pie,85,1,85
2025-06-22,Chocolate Chip Cookie,45,4,180
2025-06-22,Chocolate Fudge Cake,105,1,105
2025-06-22,Club Sandwich,110,3,330
2025-06-22,Coffee Frappe,95,1,95
2025-06-22,Earl Grey Tea,55,3,165
2025-06-22,Espresso,60,1,60
2025-06-22,Flat White,75,1,75
2025-06-22,Fudgy Brownie,75,1,75
2025-06-22,Hot Americano,65,2,130
2025-06-22,Hot Cappuccino,75,1,75
2025-06-22,Hot Chocolate,70,1,70
2025-06-22,Hot Latte,75,2,150
2025-06-22,Hot Matcha Latte,80,2,160
2025-06-22,Hot Mocha,80,2,160
2025-06-22,Hot Thai Tea,60,4,240
2025-06-22,Iced Americano,70,1,70
2025-06-22,Iced Caramel Macchiato,90,2,180
2025-06-22,Iced Latte,80,1,80
2025-06-22,Iced Lemon Tea,65,5,325
2025-06-22,Iced Matcha Latte,90,1,90
2025-06-22,Iced Mocha,85,2,170
2025-06-22,Iced Thai Tea,70,2,140
2025-06-22,New York Cheesecake,120,2,240
2025-06-22,Pain au Chocolat,80,3,240
2025-06-22,Red Velvet Cake,110,3,330
2025-06-22,Strawberry Italian Soda,60,1,60
2025-06-22,Tiramisu,125,2,250
2025-06-23,Almond Croissant,85,1,85
2025-06-23,Banoffee Pie,100,4,400
2025-06-23,Blueberry Muffin,60,4,240
2025-06-23,Butter Croissant,65,1,65
2025-06-23,Carrot Cake,110,1,110
2025-06-23,Chicken Pie,85,2,170
2025-06-23,Chocolate Fudge Cake,105,2,210
2025-06-23,Club Sandwich,110,3,330
2025-06-23,Coffee Frappe,95,1,95
2025-06-23,Cold Brew,90,3,270
2025-06-23,Earl Grey Tea,55,2,110
2025-06-23,Fudgy Brownie,75,3,225
2025-06-23,Hot Americano,65,1,65
2025-06-23,Hot Cappuccino,75,1,75
2025-06-23,Hot Chocolate,70,1,70
2025-06-23,Hot Latte,75,2,150
2025-06-23,Hot Matcha Latte,80,1,80
2025-06-23,Hot Mocha,80,2,160
2025-06-23,Hot Thai Tea,60,1,60
2025-06-23,Iced Latte,80,1,80
2025-06-23,Iced Lemon Tea,65,8,520
2025-06-23,Iced Matcha Latte,90,3,270
