Date,Product,UnitPrice,Quantity,TotalSales
2025-12-07,New York Cheesecake,120,2,240
2025-12-07,Pain au Chocolat,80,2,160
2025-12-07,Peach Tea,65,3,195
2025-12-07,Yuzu Soda,70,1,70
2025-12-08,Almond Croissant,85,1,85
2025-12-08,Banoffee Pie,100,5,500
2025-12-08,Butter Croissant,65,3,195
2025-12-08,Carrot Cake,110,1,110
2025-12-08,Chamomile Tea,55,1,55
2025-12-08,Chicken Pie,85,3,255
2025-12-08,Chocolate Chip Cookie,45,4,180
2025-12-08,Chocolate Fudge Cake,105,4,420
2025-12-08,Club Sandwich,110,1,110
2025-12-08,Earl Grey Tea,55,4,220
2025-12-08,Espresso,60,1,60
2025-12-08,Fudgy Brownie,75,1,75
2025-12-08,Hot Latte,75,1,75
2025-12-08,Hot Matcha Latte,80,1,80
2025-12-08,Hot Mocha,80,4,320
2025-12-08,Hot Thai Tea,60,2,120
2025-12-08,Iced Americano,70,5,350
2025-12-08,Iced Caramel Macchiato,90,1,90
2025-12-08,Iced Chocolate,80,2,160
2025-12-08,Iced Lemon Tea,65,1,65
2025-12-08,Iced Matcha Latte,90,1,90
2025-12-08,Iced Mocha,85,2,170
2025-12-08,New York Cheesecake,120,3,360
2025-12-08,Pain au Chocolat,80,1,80
2025-12-08,Peach Tea,65,1,65
2025-12-08,Spinach Quiche,95,1,95
2025-12-08,Strawberry Italian Soda,60,2,120
2025-12-08,Yuzu Soda,70,1,70
2025-12-09,Butter Croissant,65,1,65
2025-12-09,Chicken Pie,85,2,170
2025-12-09,Chocolate Chip Cookie,45,1,45
2025-12-09,Chocolate Fudge Cake,105,3,315
2025-12-09,Club Sandwich,110,2,220
2025-12-09,Coffee Frappe,95,5,475
2025-12-09,Cold Brew,90,3,270
2025-12-09,Earl Grey Tea,55,2,110
2025-12-09,Flat White,75,1,75
2025-12-09,Ham & Cheese Sandwich,85,2,170
2025-12-09,Hot Americano,65,1,65
2025-12-09,Hot Caramel Macchiato,80,1,80
2025-12-09,Hot Latte,75,5,375
2025-12-09,Hot Matcha Latte,80,1,80
2025-12-09,Hot Mocha,80,1,80
2025-12-09,Hot Thai Tea,60,2,120
2025-12-09,Iced Americano,70,2,140
2025-12-09,Iced Caramel Macchiato,90,1,90
2025-12-09,Iced Latte,80,1,80
2025-12-09,Iced Lemon Tea,65,1,65
2025-12-09,Iced Matcha Latte,90,2,180
2025-12-09,Iced Mocha,85,2,170
2025-12-09,New York Cheesecake,120,3,360
2025-12-09,Pain au Chocolat,80,2,160
2025-12-09,Sausage Roll,75,1,75
2025-12-09,Strawberry Italian Soda,60,1,60
2025-12-10,Blueberry Muffin,60,1,60
2025-12-10,Butter Croissant,65,1,65
2025-12-10,Carrot Cake,110,2,220
2025-12-10,Chicken Pie,85,3,255
2025-12-10,Chocolate Chip Cookie,45,1,45
2025-12-10,Chocolate Fudge Cake,105,1,105
2025-12-10,Club Sandwich,110,1,110
2025-12-10,Cold Brew,90,1,90
2025-12-10,Earl Grey Tea,55,1,55
2025-12-10,Espresso,60,1,60
2025-12-10,Fudgy Brownie,75,1,75
2025-12-10,Ham & Cheese Sandwich,85,2,170
2025-12-10,Hot Cappuccino,75,1,75
2025-12-10,Hot Caramel Macchiato,80,1,80
2025-12-10,Hot Latte,75,5,375
2025-12-10,Hot Matcha Latte,80,1,80
2025-12-10,Hot Mocha,80,1,80
2025-12-10,Hot Thai Tea,60,1,60
2025-12-10,Iced Caramel Macchiato,90,2,180
2025-12-10,Iced Latte,80,2,160
2025-12-10,Iced Lemon Tea,65,2,130
2025-12-10,Iced Matcha Latte,90,2,180
2025-12-10,Iced Mocha,85,2,170
2025-12-10,Iced Thai Tea,70,2,140
2025-12-10,New York Cheesecake,120,2,240
2025-12-10,Pain au Chocolat,80,1,80
2025-12-10,Peach Tea,65,4,260
2025-12-10,Sausage Roll,75,2,150
2025-12-10,Strawberry Italian Soda,60,1,60
2025-12-10,Yuzu Soda,70,1,70
2025-12-11,Almond Croissant,85,1,85
2025-12-11,Banoffee Pie,100,1,100
2025-12-11,Butter Croissant,65,1,65
2025-12-11,Carrot Cake,110,3,330
2025-12-11,Chicken Pie,85,1,85
2025-12-11,Club Sandwich,110,3,330
2025-12-11,Coffee Frappe,95,2,190
2025-12-11,Cold Brew,90,3,270
2025-12-11,Earl Grey Tea,55,1,55
2025-12-11,Flat White,75,1,75
2025-12-11,Fudgy Brownie,75,1,75
2025-12-11,Ham & Cheese Sandwich,85,1,85
2025-12-11,Hot Caramel Macchiato,80,1,80
2025-12-11,Hot Latte,75,2,150
2025-12-11,Hot Matcha Latte,80,1,80
2025-12-11,Hot Mocha,80,2,160
2025-12-11,Hot Thai Tea,60,1,60
2025-12-11,Iced Caramel Macchiato,90,2,180
2025-12-11,Iced Chocolate,80,1,80
2025-12-11,Iced Latte,80,1,80
2025-12-11,Iced Lemon Tea,65,1,65
2025-12-11,Iced Mocha,85,1,85
2025-12-11,Iced Thai Tea,70,2,140
2025-12-11,Pain au Chocolat,80,1,80
2025-12-11,Peach Tea,65,2,130
2025-12-11,Strawberry Italian Soda,60,1,60
2025-12-11,Tiramisu,125,1,125
2025-12-12,Almond Croissant,85,1,85
2025-12-12,Banoffee Pie,100,2,200
2025-12-12,Blueberry Muffin,60,1,60
2025-12-12,Butter Croissant,65,4,260
2025-12-12,Carrot Cake,110,1,110
2025-12-12,Chicken Pie,85,2,170
2025-12-12,Chocolate Chip Cookie,45,4,180
2025-12-12,Chocolate Fudge Cake,105,3,315
2025-12-12,Club Sandwich,110,2,220
2025-12-12,Coffee Frappe,95,1,95
2025-12-12,Earl Grey Tea,55,1,55
2025-12-12,Espresso,60,2,120
2025-12-12,Fudgy Brownie,75,1,75
2025-12-12,Hot Americano,65,1,65
2025-12-12,Hot Cappuccino,75,3,225
2025-12-12,Hot Caramel Macchiato,80,1,80
2025-12-12,Hot Chocolate,70,2,140
2025-12-12,Hot Latte,75,3,225
2025-12-12,Hot Matcha Latte,80,1,80
2025-12-12,Hot Mocha,80,4,320
2025-12-12,Hot Thai Tea,60,2,120
2025-12-12,Iced Americano,70,4,280
2025-12-12,Iced Caramel Macchiato,90,3,270
2025-12-12,Iced Chocolate,80,1,80
2025-12-12,Iced Latte,80,2,160
2025-12-12,Iced Lemon Tea,65,4,260
2025-12-12,Iced Matcha Latte,90,1,90
2025-12-12,Iced Mocha,85,2,170
2025-12-12,New York Cheesecake,120,1,120
2025-12-12,Pain au Chocolat,80,2,160
2025-12-12,Peach Tea,65,2,130
2025-12-12,Red Velvet Cake,110,2,220
2025-12-12,Sausage Roll,75,1,75
2025-12-12,Spinach Quiche,95,2,190
2025-12-12,Strawberry Italian Soda,60,4,240
2025-12-12,Tiramisu,125,2,250
2025-12-12,Yuzu Soda,70,1,70
2025-12-13,Almond Croissant,85,1,85
2025-12-13,Banoffee Pie,100,1,100
2025-12-13,Blueberry Muffin,60,1,60
2025-12-13,Butter Croissant,65,1,65
2025-12-13,Carrot Cake,110,3,330
2025-12-13,Chicken Pie,85,2,170
2025-12-13,Chocolate Chip Cookie,45,1,45
2025-12-13,Chocolate Fudge Cake,105,1,105
2025-12-13,Club Sandwich,110,2,220
2025-12-13,Coffee Frappe,95,2,190
2025-12-13,Earl Grey Tea,55,5,275
2025-12-13,Fudgy Brownie,75,1,75
2025-12-13,Ham & Cheese Sandwich,85,2,170
2025-12-13,Hot Cappuccino,75,1,75
2025-12-13,Hot Chocolate,70,2,140
2025-12-13,Hot Latte,75,4,300
2025-12-13,Hot Matcha Latte,80,2,160
2025-12-13,Hot Mocha,80,2,160
2025-12-13,Hot Thai Tea,60,1,60
2025-12-13,Iced Americano,70,5,350
2025-12-13,Iced Caramel Macchiato,90,1,90
2025-12-13,Iced Lemon Tea,65,2,130
2025-12-13,Iced Mocha,85,1,85
2025-12-13,Iced Thai Tea,70,2,140
2025-12-13,New York Cheesecake,120,4,480
2025-12-13,Pain au Chocolat,80,1,80
2025-12-13,Peach Tea,65,2,130
2025-12-13,Sausage Roll,75,1,75
2025-12-13,Spinach Quiche,95,2,190
2025-12-13,Strawberry Italian Soda,60,1,60
2025-12-13,Tiramisu,125,1,125
2025-12-14,Almond Croissant,85,1,85
2025-12-14,Banoffee Pie,100,2,200
2025-12-14,Butter Croissant,65,1,65
2025-12-14,Carrot Cake,110,3,330
2025-12-14,Chicken Pie,85,1,85
2025-12-14,Chocolate Chip Cookie,45,4,180
2025-12-14,Chocolate Fudge Cake,105,3,315
2025-12-14,Club Sandwich,110,1,110
2025-12-14,Coffee Frappe,95,1,95
2025-12-14,Earl Grey Tea,55,5,275
2025-12-14,Hot Caramel Macchiato,80,1,80
2025-12-14,Hot Chocolate,70,1,70
2025-12-14,Hot Latte,75,1,75
2025-12-14,Hot Matcha Latte,80,1,80
2025-12-14,Hot Mocha,80,2,160
2025-12-14,Hot Thai Tea,60,2,120
2025-12-14,Iced Americano,70,2,140
2025-12-14,Iced Caramel Macchiato,90,2,180
2025-12-14,Iced Chocolate,80,2,160
2025-12-14,Iced Lemon Tea,65,2,130
2025-12-14,Iced Mocha,85,1,85
2025-12-14,Iced Thai Tea,70,1,70
2025-12-14,New York Cheesecake,120,4,480
2025-12-14,Pain au Chocolat,80,4,320
2025-12-14,Peach Tea,65,1,65
2025-12-14,Sausage Roll,75,3,225
2025-12-15,Almond Croissant,85,2,170
2025-12-15,Banoffee Pie,100,1,100
2025-12-15,Carrot Cake,110,3,330
2025-12-15,Chamomile Tea,55,1,55
2025-12-15,Chocolate Chip Cookie,45,3,135
2025-12-15,Club Sandwich,110,1,110
2025-12-15,Coffee Frappe,95,2,190
2025-12-15,Earl Grey Tea,55,4,220
2025-12-15,Ham & Cheese Sandwich,85,1,85
2025-12-15,Hot Cappuccino,75,1,75
2025-12-15,Hot Matcha Latte,80,1,80
2025-12-15,Hot Mocha,80,2,160
2025-12-15,Hot Thai Tea,60,1,60
2025-12-15,Iced Americano,70,3,210
2025-12-15,Iced Caramel Macchiato,90,4,360
2025-12-15,Iced Chocolate,80,1,80
2025-12-15,Iced Latte,80,1,80
2025-12-15,Iced Matcha Latte,90,3,270
2025-12-15,Iced Mocha,85,3,255
2025-12-15,Iced Thai Tea,70,3,210
2025-12-15,Pain au Chocolat,80,3,240
2025-12-15,Peach Tea,65,3,195
2025-12-15,Red Velvet Cake,110,2,220
2025-12-15,Sausage Roll,75,2,150
2025-12-15,Strawberry Italian Soda,60,1,60
2025-12-16,Chamomile Tea,55,1,55
2025-12-16,Chicken Pie,85,4,340
2025-12-16,Chocolate Chip Cookie,45,4,180
2025-12-16,Chocolate Fudge Cake,105,1,105
2025-12-16,Club Sandwich,110,1,110
2025-12-16,Cold Brew,90,1,90
2025-12-16,Earl Grey Tea,55,3,165
2025-12-16,Espresso,60,1,60
2025-12-16,Flat White,75,2,150
2025-12-16,Fudgy Brownie,75,3,225
2025-12-16,Ham & Cheese Sandwich,85,2,170
2025-12-16,Hot Americano,65,1,65
2025-12-16,Hot Cappuccino,75,1,75
2025-12-16,Hot Caramel Macchiato,80,1,80
2025-12-16,Hot Latte,75,2,150
2025-12-16,Hot Mocha,80,4,320
2025-12-16,Hot Thai Tea,60,3,180
2025-12-16,Iced Americano,70,2,140
2025-12-16,Iced Caramel Macchiato,90,3,270
2025-12-16,Iced Latte,80,2,160
2025-12-16,Iced Lemon Tea,65,2,130
2025-12-16,Iced Mocha,85,1,85
2025-12-16,Pain au Chocolat,80,2,160
2025-12-16,Peach Tea,65,2,130
2025-12-16,Red Velvet Cake,110,1,110
2025-12-16,Sausage Roll,75,1,75
2025-12-16,Spinach Quiche,95,1,95
2025-12-16,Strawberry Italian Soda,60,1,60
2025-12-16,Tiramisu,125,2,250
2025-12-16,Yuzu Soda,70,1,70
2025-12-17,Butter Croissant,65,2,130
2025-12-17,Carrot Cake,110,1,110
2025-12-17,Chicken Pie,85,1,85
2025-12-17,Chocolate Chip Cookie,45,1,45
2025-12-17,Club Sandwich,110,1,110
2025-12-17,Coffee Frappe,95,3,285
2025-12-17,Earl Grey Tea,55,1,55
2025-12-17,Ham & Cheese Sandwich,85,1,85
2025-12-17,Hot Caramel Macchiato,80,1,80
2025-12-17,Hot Latte,75,1,75
2025-12-17,Hot Matcha Latte,80,2,160
2025-12-17,Hot Mocha,80,1,80
2025-12-17,Iced Americano,70,2,140
2025-12-17,Iced Caramel Macchiato,90,1,90
2025-12-17,Iced Latte,80,2,160
2025-12-17,Iced Lemon Tea,65,1,65
2025-12-17,Iced Mocha,85,1,85
2025-12-17,New York Cheesecake,120,3,360
2025-12-17,Pain au Chocolat,80,2,160
2025-12-17,Peach Tea,65,3,195
2025-12-17,Sausage Roll,75,4,300
2025-12-17,Spinach Quiche,95,2,190
2025-12-17,Strawberry Italian Soda,60,1,60
2025-12-17,Tiramisu,125,3,375
2025-12-18,Banoffee Pie,100,1,100
2025-12-18,Carrot Cake,110,2,220
2025-12-18,Chicken Pie,85,4,340
2025-12-18,Chocolate Chip Cookie,45,2,90
2025-12-18,Chocolate Fudge Cake,105,2,210
2025-12-18,Coffee Frappe,95,3,285
2025-12-18,Earl Grey Tea,55,1,55
2025-12-18,Ham & Cheese Sandwich,85,1,85
2025-12-18,Hot Cappuccino,75,2,150
2025-12-18,Hot Latte,75,3,225
2025-12-18,Hot Matcha Latte,80,3,240
2025-12-18,Hot Mocha,80,2,160
2025-12-18,Hot Thai Tea,60,1,60
2025-12-18,Iced Americano,70,1,70
2025-12-18,Iced Chocolate,80,1,80
2025-12-18,Iced Latte,80,2,160
2025-12-18,New York Cheesecake,120,3,360
2025-12-18,Peach Tea,65,2,130
2025-12-18,Sausage Roll,75,1,75
2025-12-18,Spinach Quiche,95,1,95
2025-12-19,Almond Croissant,85,1,85
2025-12-19,Blueberry Muffin,60,1,60
2025-12-19,Butter Croissant,65,1,65
2025-12-19,Chicken Pie,85,1,85
2025-12-19,Chocolate Chip Cookie,45,1,45
2025-12-19,Chocolate Fudge Cake,105,1,105
2025-12-19,Club Sandwich,110,1,110
2025-12-19,Coffee Frappe,95,2,190
2025-12-19,Earl Grey Tea,55,2,110
2025-12-19,Espresso,60,1,60
2025-12-19,Fudgy Brownie,75,1,75
2025-12-19,Ham & Cheese Sandwich,85,1,85
2025-12-19,Hot Cappuccino,75,3,225
2025-12-19,Hot Caramel Macchiato,80,1,80
2025-12-19,Hot Chocolate,70,3,210
2025-12-19,Hot Latte,75,3,225
2025-12-19,Hot Matcha Latte,80,3,240
2025-12-19,Hot Mocha,80,1,80
2025-12-19,Hot Thai Tea,60,2,120
2025-12-19,Iced Americano,70,1,70
2025-12-19,Iced Chocolate,80,2,160
2025-12-19,Iced Latte,80,2,160
2025-12-19,Iced Lemon Tea,65,4,260
2025-12-19,Iced Mocha,85,1,85
2025-12-19,Iced Thai Tea,70,2,140
2025-12-19,New York Cheesecake,120,2,240
2025-12-19,Pain au Chocolat,80,1,80
2025-12-19,Peach Tea,65,4,260
2025-12-19,Sausage Roll,75,5,375
2025-12-19,Spinach Quiche,95,1,95
2025-12-19,Tiramisu,125,1,125
2025-12-19,Yuzu Soda,70,1,70
2025-12-20,Almond Croissant,85,1,85
2025-12-20,Banoffee Pie,100,1,100
2025-12-20,Blueberry Muffin,60,2,120
2025-12-20,Butter Croissant,65,2,130
2025-12-20,Chicken Pie,85,2,170
2025-12-20,Chocolate Chip Cookie,45,5,225
2025-12-20,Chocolate Fudge Cake,105,2,210
2025-12-20,Club Sandwich,110,1,110
2025-12-20,Coffee Frappe,95,1,95
2025-12-20,Cold Brew,90,1,90
2025-12-20,Earl Grey Tea,55,1,55
2025-12-20,Flat White,75,1,75
2025-12-20,Ham & Cheese Sandwich,85,1,85
2025-12-20,Hot Americano,65,2,130
2025-12-20,Hot Caramel Macchiato,80,1,80
2025-12-20,Hot Latte,75,1,75
2025-12-20,Hot Matcha Latte,80,1,80
2025-12-20,Hot Mocha,80,1,80
2025-12-20,Hot Thai Tea,60,3,180
2025-12-20,Iced Americano,70,2,140
2025-12-20,Iced Caramel Macchiato,90,2,180
2025-12-20,Iced Chocolate,80,1,80
2025-12-20,Iced Latte,80,1,80
2025-12-20,Iced Lemon Tea,65,2,130
2025-12-20,Iced Matcha Latte,90,1,90
2025-12-20,Iced Mocha,85,3,255
2025-12-20,New York Cheesecake,120,1,120
2025-12-20,Pain au Chocolat,80,1,80
2025-12-20,Peach Tea,65,1,65
2025-12-20,Sausage Roll,75,3,225
2025-12-20,Strawberry Italian Soda,60,1,60
2025-12-21,Almond Croissant,85,1,85
2025-12-21,Blueberry Muffin,60,1,60
2025-12-21,Butter Croissant,65,1,65
2025-12-21,Carrot Cake,110,1,110
2025-12-21,Chicken Pie,85,2,170
2025-12-21,Chocolate Chip Cookie,45,3,135
2025-12-21,Chocolate Fudge Cake,105,1,105
2025-12-21,Coffee Frappe,95,2,190
2025-12-21,Cold Brew,90,2,180
2025-12-21,Earl Grey Tea,55,2,110
2025-12-21,Espresso,60,1,60
2025-12-21,Flat White,75,1,75
2025-12-21,Fudgy Brownie,75,1,75
2025-12-21,Ham & Cheese Sandwich,85,2,170
2025-12-21,Hot Latte,75,1,75
2025-12-21,Hot Matcha Latte,80,1,80
2025-12-21,Hot Mocha,80,7,560
2025-12-21,Hot Thai Tea,60,2,120
2025-12-21,Iced Americano,70,4,280
2025-12-21,Iced Caramel Macchiato,90,2,180
2025-12-21,Iced Chocolate,80,1,80
2025-12-21,Iced Latte,80,4,320
2025-12-21,Iced Lemon Tea,65,2,130
2025-12-21,Iced Matcha Latte,90,3,270
2025-12-21,Iced Mocha,85,5,425
2025-12-21,New York Cheesecake,120,3,360
2025-12-21,Pain au Chocolat,80,5,400
2025-12-21,Spinach Quiche,95,3,285
2025-12-21,Yuzu Soda,70,1,70
2025-12-22,Banoffee Pie,100,1,100
2025-12-22,Chicken Pie,85,6,510
2025-12-22,Chocolate Chip Cookie,45,2,90
2025-12-22,Club Sandwich,110,2,220
2025-12-22,Coffee Frappe,95,1,95
2025-12-22,Cold Brew,90,1,90
2025-12-22,Earl Grey Tea,55,1,55
2025-12-22,Fudgy Brownie,75,2,150
2025-12-22,Ham & Cheese Sandwich,85,4,340
2025-12-22,Hot Americano,65,1,65
2025-12-22,Hot Cappuccino,75,2,150
2025-12-22,Hot Chocolate,70,1,70
2025-12-22,Hot Latte,75,1,75
2025-12-22,Hot Matcha Latte,80,1,80
2025-12-22,Hot Thai Tea,60,1,60
2025-12-22,Iced Americano,70,3,210
2025-12-22,Iced Latte,80,3,240
2025-12-22,Iced Matcha Latte,90,1,90
2025-12-22,Iced Thai Tea,70,2,140
2025-12-22,New York Cheesecake,120,2,240
2025-12-22,Pain au Chocolat,80,6,480
2025-12-22,Peach Tea,65,4,260
2025-12-22,Strawberry Italian Soda,60,3,180
2025-12-23,Almond Croissant,85,1,85
2025-12-23,Banoffee Pie,100,3,300
2025-12-23,Carrot Cake,110,1,110
2025-12-23,Chamomile Tea,55,1,55
2025-12-23,Chicken Pie,85,1,85
2025-12-23,Chocolate Chip Cookie,45,1,45
2025-12-23,Chocolate Fudge Cake,105,3,315
2025-12-23,Club Sandwich,110,1,110
2025-12-23,Coffee Frappe,95,2,190
2025-12-23,Earl Grey Tea,55,1,55
2025-12-23,Fudgy Brownie,75,1,75
2025-12-23,Ham & Cheese Sandwich,85,4,340
2025-12-23,Hot Cappuccino,75,3,225
2025-12-23,Hot Matcha Latte,80,1,80
2025-12-23,Hot Mocha,80,1,80
2025-12-23,Hot Thai Tea,60,3,180
2025-12-23,Iced Americano,70,2,140
2025-12-23,Iced Caramel Macchiato,90,2,180
2025-12-23,Iced Lemon Tea,65,1,65
2025-12-23,Iced Matcha Latte,90,2,180
2025-12-23,Iced Mocha,85,1,85
