Date,Product,UnitPrice,Quantity,TotalSales
2025-08-10,Chocolate Fudge Cake,105,2,210
2025-08-10,Club Sandwich,110,2,220
2025-08-10,Earl Grey Tea,55,1,55
2025-08-10,Flat White,75,1,75
2025-08-10,Hot Caramel Macchiato,80,4,320
2025-08-10,Hot Chocolate,70,1,70
2025-08-10,Hot Matcha Latte,80,2,160
2025-08-10,Hot Mocha,80,2,160
2025-08-10,Hot Thai Tea,60,1,60
2025-08-10,Iced Americano,70,1,70
2025-08-10,Iced Caramel Macchiato,90,1,90
2025-08-10,Iced Chocolate,80,1,80
2025-08-10,Iced Latte,80,1,80
2025-08-10,Iced Mocha,85,2,170
2025-08-10,Iced Thai Tea,70,1,70
2025-08-10,New York Cheesecake,120,2,240
2025-08-10,Pain au Chocolat,80,1,80
2025-08-10,Peach Tea,65,2,130
2025-08-10,Red Velvet Cake,110,3,330
2025-08-10,Sausage Roll,75,1,75
2025-08-10,Spinach Quiche,95,1,95
2025-08-10,Tiramisu,125,1,125
2025-08-10,Yuzu Soda,70,1,70
2025-08-11,Almond Croissant,85,2,170
2025-08-11,Banoffee Pie,100,1,100
2025-08-11,Blueberry Muffin,60,1,60
2025-08-11,Butter Croissant,65,4,260
2025-08-11,Carrot Cake,110,1,110
2025-08-11,Chamomile Tea,55,2,110
2025-08-11,Chocolate Chip Cookie,45,3,135
2025-08-11,Chocolate Fudge Cake,105,2,210
2025-08-11,Coffee Frappe,95,2,190
2025-08-11,Ham & Cheese Sandwich,85,1,85
2025-08-11,Hot Americano,65,1,65
2025-08-11,Hot Caramel Macchiato,80,1,80
2025-08-11,Hot Chocolate,70,4,280
2025-08-11,Hot Matcha Latte,80,1,80
2025-08-11,Hot Mocha,80,1,80
2025-08-11,Iced Latte,80,1,80
2025-08-11,Iced Mocha,85,2,170
2025-08-11,Iced Thai Tea,70,1,70
2025-08-11,Pain au Chocolat,80,3,240
2025-08-11,Sausage Roll,75,1,75
2025-08-11,Spinach Quiche,95,3,285
2025-08-11,Strawberry Italian Soda,60,2,120
2025-08-11,Tiramisu,125,1,125
2025-08-12,Blueberry Muffin,60,3,180
2025-08-12,Butter Croissant,65,2,130
2025-08-12,Chicken Pie,85,1,85
2025-08-12,Chocolate Chip Cookie,45,2,90
2025-08-12,Chocolate Fudge Cake,105,3,315
2025-08-12,Cold Brew,90,2,180
2025-08-12,Espresso,60,1,60
2025-08-12,Flat White,75,3,225
2025-08-12,Ham & Cheese Sandwich,85,1,85
2025-08-12,Hot Cappuccino,75,1,75
2025-08-12,Hot Caramel Macchiato,80,1,80
2025-08-12,Hot Chocolate,70,2,140
2025-08-12,Hot Latte,75,1,75
2025-08-12,Hot Matcha Latte,80,4,320
2025-08-12,Hot Mocha,80,1,80
2025-08-12,Hot Thai Tea,60,1,60
2025-08-12,Iced Americano,70,1,70
2025-08-12,Iced Caramel Macchiato,90,1,90
2025-08-12,Iced Chocolate,80,2,160
2025-08-12,Iced Latte,80,1,80
2025-08-12,Iced Matcha Latte,90,2,180
2025-08-12,Iced Mocha,85,1,85
2025-08-12,New York Cheesecake,120,2,240
2025-08-12,Pain au Chocolat,80,3,240
2025-08-12,Red Velvet Cake,110,1,110
2025-08-12,Sausage Roll,75,2,150
2025-08-12,Spinach Quiche,95,2,190
2025-08-12,Strawberry Italian Soda,60,1,60
2025-08-12,Tiramisu,125,1,125
2025-08-13,Blueberry Muffin,60,1,60
2025-08-13,Chamomile Tea,55,1,55
2025-08-13,Chocolate Chip Cookie,45,1,45
2025-08-13,Club Sandwich,110,2,220
2025-08-13,Coffee Frappe,95,1,95
2025-08-13,Cold Brew,90,1,90
2025-08-13,Earl Grey Tea,55,1,55
2025-08-13,Flat White,75,3,225
2025-08-13,Hot Americano,65,2,130
2025-08-13,Hot Caramel Macchiato,80,2,160
2025-08-13,Hot Matcha Latte,80,2,160
2025-08-13,Iced Americano,70,1,70
2025-08-13,Iced Chocolate,80,3,240
2025-08-13,Iced Latte,80,1,80
2025-08-13,Iced Matcha Latte,90,2,180
2025-08-13,Iced Mocha,85,2,170
2025-08-13,Iced Thai Tea,70,1,70
2025-08-13,Pain au Chocolat,80,1,80
2025-08-13,Red Velvet Cake,110,1,110
2025-08-13,Sausage Roll,75,3,225
2025-08-13,Spinach Quiche,95,1,95
2025-08-13,Tiramisu,125,1,125
2025-08-13,Yuzu Soda,70,3,210
2025-08-14,Almond Croissant,85,1,85
2025-08-14,Banoffee Pie,100,2,200
2025-08-14,Blueberry Muffin,60,3,180
2025-08-14,Chamomile Tea,55,1,55
2025-08-14,Chocolate Chip Cookie,45,1,45
2025-08-14,Club Sandwich,110,1,110
2025-08-14,Coffee Frappe,95,2,190
2025-08-14,Flat White,75,2,150
2025-08-14,Ham & Cheese Sandwich,85,2,170
2025-08-14,Hot Cappuccino,75,1,75
2025-08-14,Hot Caramel Macchiato,80,2,160
2025-08-14,Hot Chocolate,70,1,70
2025-08-14,Hot Latte,75,3,225
2025-08-14,Hot Matcha Latte,80,1,80
2025-08-14,Iced Americano,70,2,140
2025-08-14,Iced Caramel Macchiato,90,1,90
2025-08-14,Iced Chocolate,80,1,80
2025-08-14,Iced Lemon Tea,65,1,65
2025-08-14,Iced Mocha,85,1,85
2025-08-14,Iced Thai Tea,70,2,140
2025-08-14,New York Cheesecake,120,1,120
2025-08-14,Pain au Chocolat,80,2,160
2025-08-14,Red Velvet Cake,110,3,330
2025-08-14,Spinach Quiche,95,1,95
2025-08-14,Yuzu Soda,70,4,280
2025-08-15,Blueberry Muffin,60,1,60
2025-08-15,Butter Croissant,65,3,195
2025-08-15,Chicken Pie,85,2,170
2025-08-15,Chocolate Chip Cookie,45,2,90
2025-08-15,Chocolate Fudge Cake,105,1,105
2025-08-15,Club Sandwich,110,1,110
2025-08-15,Earl Grey Tea,55,1,55
2025-08-15,Espresso,60,1,60
2025-08-15,Fudgy Brownie,75,1,75
2025-08-15,Ham & Cheese Sandwich,85,2,170
2025-08-15,Hot Cappuccino,75,1,75
2025-08-15,Hot Caramel Macchiato,80,2,160
2025-08-15,Hot Chocolate,70,1,70
2025-08-15,Hot Latte,75,1,75
2025-08-15,Hot Matcha Latte,80,1,80
2025-08-15,Hot Thai Tea,60,2,120
2025-08-15,Iced Chocolate,80,2,160
2025-08-15,Iced Latte,80,1,80
2025-08-15,Iced Matcha Latte,90,1,90
2025-08-15,Iced Mocha,85,1,85
2025-08-15,Iced Thai Tea,70,1,70
2025-08-15,New York Cheesecake,120,1,120
2025-08-15,Pain au Chocolat,80,1,80
2025-08-15,Red Velvet Cake,110,2,220
2025-08-15,Tiramisu,125,2,250
2025-08-15,Yuzu Soda,70,2,140
2025-08-16,Banoffee Pie,100,1,100
2025-08-16,Butter Croissant,65,1,65
2025-08-16,Carrot Cake,110,1,110
2025-08-16,Chamomile Tea,55,2,110
2025-08-16,Chicken Pie,85,1,85
2025-08-16,Chocolate Fudge Cake,105,2,210
2025-08-16,Espresso,60,1,60
2025-08-16,Flat White,75,1,75
2025-08-16,Ham & Cheese Sandwich,85,1,85
2025-08-16,Hot Americano,65,3,195
2025-08-16,Hot Cappuccino,75,1,75
2025-08-16,Hot Caramel Macchiato,80,1,80
2025-08-16,Hot Latte,75,2,150
2025-08-16,Hot Thai Tea,60,1,60
2025-08-16,Iced Americano,70,1,70
2025-08-16,Iced Caramel Macchiato,90,1,90
2025-08-16,Iced Chocolate,80,1,80
2025-08-16,Iced Latte,80,1,80
2025-08-16,Iced Matcha Latte,90,2,180
2025-08-16,Iced Mocha,85,4,340
2025-08-16,Iced Thai Tea,70,2,140
2025-08-16,New York Cheesecake,120,1,120
2025-08-16,Pain au Chocolat,80,1,80
2025-08-16,Red Velvet Cake,110,3,330
2025-08-16,Sausage Roll,75,1,75
2025-08-16,Spinach Quiche,95,1,95
2025-08-16,Strawberry Italian Soda,60,5,300
2025-08-16,Yuzu Soda,70,1,70
2025-08-17,Blueberry Muffin,60,4,240
2025-08-17,Butter Croissant,65,1,65
2025-08-17,Chamomile Tea,55,3,165
2025-08-17,Club Sandwich,110,1,110
2025-08-17,Coffee Frappe,95,1,95
2025-08-17,Cold Brew,90,1,90
2025-08-17,Earl Grey Tea,55,1,55
2025-08-17,Espresso,60,1,60
2025-08-17,Fudgy Brownie,75,1,75
2025-08-17,Ham & Cheese Sandwich,85,3,255
2025-08-17,Hot Caramel Macchiato,80,2,160
2025-08-17,Hot Chocolate,70,2,140
2025-08-17,Hot Latte,75,2,150
2025-08-17,Hot Mocha,80,2,160
2025-08-17,Iced Chocolate,80,1,80
2025-08-17,Iced Latte,80,1,80
2025-08-17,Iced Mocha,85,1,85
2025-08-17,Iced Thai Tea,70,4,280
2025-08-17,Peach Tea,65,1,65
2025-08-17,Sausage Roll,75,1,75
2025-08-17,Spinach Quiche,95,2,190
2025-08-17,Strawberry Italian Soda,60,3,180
2025-08-17,Tiramisu,125,1,125
2025-08-17,Yuzu Soda,70,1,70
2025-08-18,Almond Croissant,85,2,170
2025-08-18,Banoffee Pie,100,1,100
2025-08-18,Blueberry Muffin,60,2,120
2025-08-18,Butter Croissant,65,2,130
2025-08-18,Chamomile Tea,55,4,220
2025-08-18,Chicken Pie,85,1,85
2025-08-18,Chocolate Chip Cookie,45,3,135
2025-08-18,Chocolate Fudge Cake,105,1,105
2025-08-18,Espresso,60,1,60
2025-08-18,Flat White,75,1,75
2025-08-18,Hot Americano,65,3,195
2025-08-18,Hot Cappuccino,75,1,75
2025-08-18,Hot Caramel Macchiato,80,6,480
2025-08-18,Hot Chocolate,70,2,140
2025-08-18,Hot Matcha Latte,80,1,80
2025-08-18,Hot Thai Tea,60,1,60
2025-08-18,Iced Americano,70,1,70
2025-08-18,Iced Caramel Macchiato,90,1,90
2025-08-18,Iced Chocolate,80,3,240
2025-08-18,Iced Latte,80,1,80
2025-08-18,Iced Lemon Tea,65,1,65
2025-08-18,Iced Matcha Latte,90,3,270
2025-08-18,Iced Mocha,85,1,85
2025-08-18,Iced Thai Tea,70,4,280
2025-08-18,New York Cheesecake,120,2,240
2025-08-18,Pain au Chocolat,80,1,80
2025-08-18,Red Velvet Cake,110,1,110
2025-08-18,Strawberry Italian Soda,60,1,60
2025-08-18,Tiramisu,125,1,125
2025-08-18,Yuzu Soda,70,2,140
2025-08-19,Almond Croissant,85,1,85
2025-08-19,Blueberry Muffin,60,3,180
2025-08-19,Butter Croissant,65,2,130
2025-08-19,Carrot Cake,110,1,110
2025-08-19,Chocolate Fudge Cake,105,1,105
2025-08-19,Club Sandwich,110,1,110
2025-08-19,Coffee Frappe,95,1,95
2025-08-19,Flat White,75,1,75
2025-08-19,Hot Americano,65,2,130
2025-08-19,Hot Cappuccino,75,3,225
2025-08-19,Hot Caramel Macchiato,80,1,80
2025-08-19,Hot Chocolate,70,2,140
2025-08-19,Hot Latte,75,1,75
2025-08-19,Hot Thai Tea,60,4,240
2025-08-19,Iced Americano,70,1,70
2025-08-19,Iced Latte,80,2,160
2025-08-19,Iced Matcha Latte,90,3,270
2025-08-19,Iced Mocha,85,2,170
2025-08-19,Iced Thai Tea,70,1,70
2025-08-19,Pain au Chocolat,80,1,80
2025-08-19,Peach Tea,65,1,65
2025-08-19,Red Velvet Cake,110,5,550
2025-08-19,Tiramisu,125,1,125
2025-08-20,Banoffee Pie,100,1,100
2025-08-20,Butter Croissant,65,3,195
2025-08-20,Carrot Cake,110,1,110
2025-08-20,Chicken Pie,85,1,85
2025-08-20,Chocolate Chip Cookie,45,1,45
2025-08-20,Club Sandwich,110,1,110
2025-08-20,Coffee Frappe,95,3,285
2025-08-20,Cold Brew,90,1,90
2025-08-20,Espresso,60,1,60
2025-08-20,Flat White,75,2,150
2025-08-20,Ham & Cheese Sandwich,85,1,85
2025-08-20,Hot Americano,65,2,130
2025-08-20,Hot Cappuccino,75,1,75
2025-08-20,Hot Chocolate,70,2,140
2025-08-20,Hot Latte,75,1,75
2025-08-20,Iced Chocolate,80,1,80
2025-08-20,Iced Latte,80,2,160
2025-08-20,Iced Matcha Latte,90,2,180
2025-08-20,Iced Thai Tea,70,1,70
2025-08-20,Pain au Chocolat,80,1,80
2025-08-20,Peach Tea,65,1,65
2025-08-20,Red Velvet Cake,110,1,110
2025-08-20,Spinach Quiche,95,2,190
2025-08-20,Strawberry Italian Soda,60,1,60
2025-08-20,Tiramisu,125,1,125
2025-08-20,Yuzu Soda,70,2,140
2025-08-21,Banoffee Pie,100,1,100
2025-08-21,Blueberry Muffin,60,1,60
2025-08-21,Butter Croissant,65,1,65
2025-08-21,Chamomile Tea,55,1,55
2025-08-21,Chocolate Chip Cookie,45,2,90
2025-08-21,Club Sandwich,110,2,220
2025-08-21,Coffee Frappe,95,3,285
2025-08-21,Earl Grey Tea,55,1,55
2025-08-21,Espresso,60,1,60
2025-08-21,Hot Americano,65,3,195
2025-08-21,Hot Chocolate,70,3,210
2025-08-21,Hot Latte,75,1,75
2025-08-21,Iced Americano,70,1,70
2025-08-21,Iced Caramel Macchiato,90,3,270
2025-08-21,Iced Latte,80,1,80
2025-08-21,Iced Matcha Latte,90,1,90
2025-08-21,Iced Thai Tea,70,3,210
2025-08-21,New York Cheesecake,120,1,120
2025-08-21,Pain au Chocolat,80,3,240
2025-08-21,Red Velvet Cake,110,1,110
2025-08-21,Spinach Quiche,95,1,95
2025-08-21,Strawberry Italian Soda,60,3,180
2025-08-22,Almond Croissant,85,1,85
2025-08-22,Banoffee Pie,100,2,200
2025-08-22,Blueberry Muffin,60,1,60
2025-08-22,Butter Croissant,65,3,195
2025-08-22,Chocolate Chip Cookie,45,4,180
2025-08-22,Chocolate Fudge Cake,105,2,210
2025-08-22,Coffee Frappe,95,1,95
2025-08-22,Earl Grey Tea,55,1,55
2025-08-22,Flat White,75,1,75
2025-08-22,Ham & Cheese Sandwich,85,2,170
2025-08-22,Hot Americano,65,3,195
2025-08-22,Hot Chocolate,70,1,70
2025-08-22,Hot Latte,75,1,75
2025-08-22,Hot Matcha Latte,80,2,160
2025-08-22,Iced Americano,70,3,210
2025-08-22,Iced Caramel Macchiato,90,1,90
2025-08-22,Iced Matcha Latte,90,3,270
2025-08-22,Iced Mocha,85,2,170
2025-08-22,Iced Thai Tea,70,1,70
2025-08-22,Pain au Chocolat,80,1,80
2025-08-22,Peach Tea,65,1,65
2025-08-22,Sausage Roll,75,1,75
2025-08-22,Spinach Quiche,95,2,190
2025-08-22,Tiramisu,125,1,125
2025-08-22,Yuzu Soda,70,2,140
2025-08-23,Almond Croissant,85,2,170
2025-08-23,Banoffee Pie,100,1,100
2025-08-23,Blueberry Muffin,60,1,60
2025-08-23,Butter Croissant,65,1,65
2025-08-23,Carrot Cake,110,2,220
2025-08-23,Chamomile Tea,55,2,110
2025-08-23,Chicken Pie,85,1,85
2025-08-23,Chocolate Chip Cookie,45,1,45
2025-08-23,Coffee Frappe,95,2,190
2025-08-23,Flat White,75,1,75
2025-08-23,Hot Americano,65,1,65
2025-08-23,Hot Cappuccino,75,1,75
2025-08-23,Hot Matcha Latte,80,3,240
2025-08-23,Hot Thai Tea,60,2,120
2025-08-23,Iced Americano,70,1,70
2025-08-23,Iced Caramel Macchiato,90,2,180
2025-08-23,Iced Chocolate,80,1,80
2025-08-23,Iced Latte,80,2,160
2025-08-23,Iced Mocha,85,2,170
2025-08-23,Iced Thai Tea,70,4,280
2025-08-23,Pain au Chocolat,80,1,80
2025-08-23,Red Velvet Cake,110,1,110
2025-08-23,Sausage Roll,75,3,225
2025-08-23,Spinach Quiche,95,1,95
2025-08-23,Tiramisu,125,2,250
2025-08-23,Yuzu Soda,70,1,70
2025-08-24,Almond Croissant,85,1,85
2025-08-24,Banoffee Pie,100,1,100
2025-08-24,Blueberry Muffin,60,2,120
2025-08-24,Chamomile Tea,55,1,55
2025-08-24,Chocolate Chip Cookie,45,4,180
2025-08-24,Club Sandwich,110,1,110
2025-08-24,Coffee Frappe,95,2,190
2025-08-24,Hot Americano,65,2,130
2025-08-24,Hot Caramel Macchiato,80,1,80
2025-08-24,Hot Chocolate,70,1,70
2025-08-24,Hot Matcha Latte,80,1,80
2025-08-24,Iced Chocolate,80,1,80
2025-08-24,Iced Latte,80,1,80
2025-08-24,Iced Matcha Latte,90,2,180
2025-08-24,Iced Mocha,85,2,170
2025-08-24,Iced Thai Tea,70,2,140
2025-08-24,Pain au Chocolat,80,1,80
2025-08-24,Peach Tea,65,2,130
2025-08-24,Sausage Roll,75,2,150
2025-08-24,Spinach Quiche,95,3,285
2025-08-24,Strawberry Italian Soda,60,1,60
2025-08-24,Tiramisu,125,1,125
